message|labeller_id|label
Llegan 41 inmigrantes ilegales más a Motril en la madrugada de este lunes|9|racist
"El Ejecutivo de Sánchez dice que los inmigrantes habrán llegado a Granada en avión ""con recursos propios"""|9|racist
🇮🇹🧔🏿 ¡Todos pa' España! Italia expulsa a 500.000 inmigrantes que vivían de las ayudas sociales|9|racist
📌 Cataluña comunica 54 nuevas muertes y 1.859 positivos con una velocidad de transmisión del virus que continúa a la baja. 📌 Galicia informa de 10 fallecidos y 301 positivos en 24 horas.|9|non-racist
"Abascal denuncia la ""inseguridad"" que ""provocan"" los 'menas': ""Esto no lo sufren los ministros ni los poderosos"""|9|racist
⚠❌ Habemus rebrote de bulos sobre el #coronavirus ❌😱 Vuelve la desinformación sobre remedios, vacunas, mascarillas y teorías conspirativas 😷 📻¡Escucha el nuevo episodio de #MalditaLaHora, el podcast semanal para que no te la cuelen! Ya disponible 👇|9|non-racist
Los 630 migrantes rescatados por el #aquarius contarán con un permiso inicial de estancia de 90 días.Transcurrido el plazo, los que no cumplan ningún requisito para poder residir en España serán devueltos. Via @EP_Social|9|non-racist
Hay ocho vacunas contra el coronavirus diferentes siendo utilizadas en 86 países o territorios de todo el mundo. La más utilizada está en 61 países, la que menos solo en uno|9|non-racist
Andalucía culpa al Gobierno de descontrol en los test de coronavirus a los inmigrantes|9|racist
Te explicamos qué es esta institución, qué hace y cuál es la posición de los partidos ante la candidatura de Calviño:|9|non-racist
Adelante Andalucía exige que los andaluces paguen la justicia gratuita de los menas y presos de la comunidad|9|racist
La Policía detecta dos positivos entre los inmigrantes ilegales trasladados a Valencia desde Canarias|9|racist
Un ejemplo es la pantalla táctil: una herramienta que se crea mucho antes de que exista una necesidad de tenerla. La necesidad se crea una vez que la pantalla existe y no al revés.|9|non-racist
@JoSaN_xXx Mi crítica es bastante clara a la gestión de la política migratoria del Gobierno de España, no sé cuál es tu punto.|9|non-racist
La radio y el cine resisten Hoy tenemos el inmenso honor de inaugurar ni más ni menos que la 58º edición del Festival Internacional de Cine de Gijón @Gijonfilmfest. Un programón que podrás ver y escuchar el viernes 20 a las 10H. ¡Muchas ganas! 🎙️✊🎬|9|non-racist
"📌 Galicia marca un nuevo récord diario de 687 contagios y supera los 6.000 casos activos. 📌 La Xunta rechaza ""imponer un estado de alarma igual para todo el mundo"" y pide adaptar las restricciones ""a cada comarca""."|9|non-racist
📌 Protocolo anti #Covid_19 en una guardería de Igualada (Barcelona) y una escuela de FP de Salou (Tarragona) por dos casos positivos.|9|non-racist
Inmigrantes Canarias: La crisis migratoria no cesa, llegan otros 35 inmigrantes a Arguineguín|9|racist
Andalucía: Granada recibe cien inmigrantes ilegales en cuatro pateras en menos de 24 horas|9|racist
📌 La Región de Murcia hace obligatoria la mascarilla a partir de hoy. 📌 Andalucía, Aragón, La Rioja y Navarra la harán obligatoria a lo largo de esta semana.|9|non-racist
El plan de Trump tiene 3 partes: 1) Pedir a los republicanos que voten en persona 2) Poner al mando de correos a alguien que facilite la perdida y el retraso de millones de votos por correo. 3) Impugnar el voto por correo en estados donde Trump colocó jueces afines #Election2020|9|non-racist
Con 38 votos afirmativos, 29 votos negativos y 1 abstención, el Senado ha aprobado el proyecto de ley para despenalizar y regular el acceso al aborto en Argentina Te lo explicamos|9|non-racist
HOY: Presupuestos, más allá de la pelea política. Con @iescolar, @PalomaCervilla, @Virginiapalonso y los economistas Valentín Pich de @PresidenciaCGE y @edugaresp. De postre, unas #Crudités con @yayo_herrero. Empezamos a las 10H:|9|non-racist
☝️De INTERÉS para todos aquellos Españoles parados, empresas arruinadas ETC...👉 📢Los Chiringuitos y los inmigrantes están de enhorabuena 👌 165 Millones de euros‼️ 📌MÁS EFECTO LLAMADA 👍 #StopInmigraciónIlegal #ESPAÑABRELOSOJOS #LaÑEstáEnPeligro|9|racist
🇮🇹 🇫🇷 Italia y Francia refuerzan su frontera y crean una brigada franco-italiana para frenar el tráfico de personas inmigrantes. ¿Adivinen donde van a ir con mayor intensidad si cabe?|9|racist
BASTA de hacer pornografía con el dolor de las personas migrantes.|9|non-racist
"📺La TVE intenta blanquear a los Menas delincuentes de San Blas, invitando a un exmena que dice que sufren agresiones y que van ""a la caza de los Menas"". 🤦🏻‍♂️Al final llama una vecina y...ohhhhh no son tan buenos 😔😇 ➡️ 50 DENUNCIAS...ETC‼️ #LaÑEstáEnPeligro"|9|racist
Almería no puede más: recibe más de 3.000 inmigrantes ilegales en lo que va de año|9|racist
Babcock no respondió a una sola de nuestras preguntas. La investigación completa para entender el negocio antimigratorio en España, aquí:|9|non-racist
El Corte Inglés es una de las 10 multinacionales que se lucran a costa del negocio antimigratirio. El Corte Inglés forma parte de #SPECTRAM. AYÚDANOS. Juntos podemos destapar cuántas más empresas se lucran de este vil negocio:|9|non-racist
🔴 Seguimos con atención la llegada de inmigrantes ilegales a nuestras costas. ‼ En Alicante han llegado esta tarde casi un centenar, al menos 8 de ellos con Coronavirus. Estas son las consecuencias del efecto llamada provocado por el Gobierno de Sánchez e Iglesias.|9|racist
"🔴 Un reciente informe de un enviado de la ONU revela que la mayoría de los inmigrantes que cruzan el mar para llegar a la UE; “No necesitan protección internacional (al no tratarse de refugiados.)"" No me digas ..."|9|racist
Dos menas agreden a una educadora que les retiró su paga semanal por inhalar pegamento|9|racist
Este año tan jodido nos hicimos más familia que nunca: nos llamamos, nos preguntamos por la salud, nos escuchamos todos los días. Por eso te pedimos que hagas productora a tu gente y agrandemos la tribu. Regala periodismo que no se vende ni se compra:|9|non-racist
Kiko Matamoros y Javier Tudela: Así fue su reencuentro ‘Sábado Deluxe’|9|racist
📌 Andalucía comunica 781 nuevos contagios y 2 fallecimientos: uno en Cádiz y otro en Málaga.|9|non-racist
Kiko Matamoros y María Patiño protagonizan una gran discusión|9|racist
Juan Ignacio Campos, un especialista en corrupción a punto de jubilarse, dirigirá la investigación al rey Juan Carlos vía @eldiarioes|9|non-racist
♻️ España frente al espejo de Europa: ¿Cómo se recicla en otros países? Dentro vídeo. ▶️|9|non-racist
Creo que las manifestaciones van más allá de la libertad de Hasél. Tienen que ver también con el descontento hacia el sistema, el Régimen del 78, la justicia y la policía represivas, la falta de expectativas de los más jóvenes y en Cataluña, con la ruptura con el Estado español.|9|non-racist
Gran Canaria: Los vecinos estallan, graban vídeos y se encaran con inmigrantes ilegales|9|racist
🔴 Un avión de reconocimiento de Frontex detecta 500 pateras preparadas para zarpar desde Mostaganem (Argelia). Fuentes policiales confirman que esperan que lleguen 5.000 inmigrantes ilegales en las próximas semanas. ¡ESTO HAY QUE PARARLO YA!|9|racist
❌🔍Si te ha llegado un contenido relacionado con algún mensaje de odio y quieres comprobar si es un bulo, ¡usa nuestro buscador! #NoMoreHaters|9|non-racist
@abalosmeco No desmantele @salvamentogob y defienda el Derecho a la Vida de las mujeres que arriesgan su vida en patera. ¿O por ser negras, pobres y migrantes; no les importa?|9|non-racist
Los vecinos de Burriana hartos de los barcos “ONGs de Rescate” de inmigrantes; Alan Kurdi, Open Arms, Sea Wacht 4 y Louise Michel -No cumplen las normas de distanciamiento y mascarillas. -Dejan basura. -Montan fiestas de noche. -No pagan gastos amarre.|9|racist
📌 Navarra reporta 3 muertes por #Covid_19 e incorpora 363 nuevos contagios. 📌 Desalojada una fiesta en Granada que reunió a 270 personas sin usar mascarilla ni guardar la distancia social en un local sin licencia.|9|non-racist
El PP exige al Gobierno que dé la cara sobre el vuelo de inmigrantes de Canarias a Granada|9|racist
📌 Madrid notifica 2.441 nuevos casos, de los cuales 1.258 se han registrado en las últimas 24 horas. 📌 La Comunidad suma 31 fallecidos en los hospitales madrileños.|9|non-racist
Rescatados 22 inmigrantes ilegales en aguas de Almería|9|racist
Llegan a Almería dos nuevas pateras con 26 inmigrantes ilegales|9|racist
#MalditaTeExplica Nieve en los portales en Madrid: la normativa de 2009 decía que los vecinos debían quitarla, pero dos sentencias anularon esta obligación 👇|9|non-racist
"El ""colapso"" en la Oficina de Extranjería de Córdoba genera ""tensión e inseguridad"" entre los inmigrantes"|9|racist
🔴La Fiscalía de Madrid culpa a algunos políticos del clima tóxico contra los menas. El “clima tóxico” contra los MENAS se lo buscan ellos solitos. España; paraíso de los delincuentes protegidos por las instituciones.|9|racist
Un grupo de menas apaliza hasta la muerte a un hombre de 39 años en Madrid|9|racist
❌❌ Las afirmaciones sin pruebas de Luc Montagnier sobre las vacunas y el origen de las nuevas variantes.|10|non-racist
Cruz Roja recoge 21 inmigrantes, Salvamento busca a siete y dos marroquíes llegan en moto acuática a Motril|10|non-racist
La pasividad del Gobierno aviva la avalancha de inmigrantes: 31 ilegales más alcanzan Motril|10|racist
"La podemita Isabel Franco, a Vox: ""Si tenéis frutas y verduras en la mesa es gracias a los inmigrantes"""|10|non-racist
🎴 Muere un Policía Nacional contagiado de #coronavirus por los inmigrantes de #Canarias|10|racist
".@cjimenezcruz, CEO de @maldita_es: ""La investigación dice que los bulos sobre colectivos vulnerables cambian la percepción de la realidad y el mundo si se repiten a menudo"": para ello siguen la teoría de la inoculación. #NoMoreHaters"|10|non-racist
❓¿Qué sabemos de la supuesta estafa desde Tailandia a través del número 6629702575? 👇|10|non-racist
#SaveTheDate 12/30/2020 (En esa fecha podrás sumar tu verso al #PoemaUniversal en pero tu audio para el programa de Carne Cruda envíanoslo ya, que estamos con las orejas alerta). Gracias, @poetaspoetico, @arrebatolibros, por esta idea.|10|non-racist
"Las medidas contra el coronavirus en Andalucía explicadas ""claramente"" por el Consejero de Sanidad. Ánimo!"|10|non-racist
🇨🇳 China suma por segundo día consecutivo más de 100 contagios de #Covid_19 (105), la mayoría locales. 🇺🇸 EE.UU. supera los 150.000 fallecidos por coronavirus. 🇮🇹 Italia prolonga el estado de emergencia hasta el 15 de octubre.|10|non-racist
Cuatro mataos del Ejército quieren fusilarnos a 26 millones de rojos. Igual estamos ganando.|10|non-racist
Esta crónica de @elenac es buenísima, sobre todo con los testimonios de profesionales sanitarios 👇 Las últimas escenas de la 'vida normal', ese tiempo en el que convivimos con el coronavirus sin saberlo -|10|non-racist
Hoy se cumplen 40 años del #23Febrero. En esta animación te contamos cómo se desarrolló y fracasó el golpe de Estado. ¡Dentro vídeo! 👉|10|non-racist
"El ""dudoso trato humanitario"" de Sánchez y Marlaska con los inmigrantes enviados a Granada"|10|non-racist
🇺🇸 Emilio Doménech (@nanisimo) ya está en directo en un nuevo #streaming de @newtral ¿Crisis en el gobierno de Biden? ¿La historia se repite? 🤔 ¡Conéctate a nuestro Twitch!👇|10|non-racist
La evidente minoría de los menores extranjeros no acompañados: son un 0,1% del total de menores del país. Lo analizamos en #NewtralData 👇|10|non-racist
‼️ Detenidos dos menas marroquíes por cortar la cara y el cuello a un chico para robarle el móvil en Moncloa. La izquierda calla porque es cómplice de la inseguridad en nuestros barrios. Solo VOX pide detención y expulsión, que cumplan pena en su país.|10|racist
La hipocresía de IU: pide la regularización de los inmigrantes ilegales pero los quiere lejos de sus alcaldías|10|non-racist
🛑Más de medio centenar de muertos en dos ataques de presuntos yihadistas en Níger. Lo que nadie te cuenta es que esos ataques van dirigidos especialmente contra los cristianos. Porque la vida de los negros les importa cuando hay intereses de por medio|10|unknown
Canarias recibe 2.077 inmigrantes ilegales en sólo un mes desde la alerta por las nuevas cepas|10|racist
"🇫🇷 Miles de inmigrantes apoyados por la ONG de extrema izquierda ""UTOPIA 56"", conocida por haber recibido apoyo directo e indirecto de la Open Society Foundation, con cientos de tiendas de campaña y alquiler de autobuses para que ocupen la Place de la République."|10|racist
🇺🇸 Asistencia, recorrido, duración, actuaciones: te contamos las claves de la toma de posesión de Joe Biden y Kamala Harris en este gráfico en 3D. #Inaugurationday #Inauguration 👉|10|non-racist
